cell_id,nhit_bin,predE_bin,mc_count,candidate_version,strategy,central99_flag,fit_predE_range_flag,tail_bin_flag,selection_version,selection_reason,raw_ledger_version,cell_role,role_reason,source_pool,source_nhit_bin,source_predE_bins
93,"[1100,2000)","[2.25,2.5)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[1100,2000)","[2,3)"
94,"[1100,2000)","[2.5,2.75)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[1100,2000)","[2,3)"
95,"[1100,2000)","[2.75,3)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,"[1100,2000)","[2,3)"
96,"[1100,2000)","[3,3.25)",16,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,existing_cache_symlink,"[1100,2000)","[3,3.25)"
97,"[1100,2000)","[3.25,3.5)",1565,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[1100,2000)","[3.25,3.5)"
98,"[1100,2000)","[3.5,3.75)",10960,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[3.5,3.75)"
99,"[1100,2000)","[3.75,4)",23726,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[3.75,4.0)"
100,"[1100,2000)","[4,4.25)",23998,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[4.0,4.25)"
101,"[1100,2000)","[4.25,4.5)",13380,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[4.25,4.5)"
102,"[1100,2000)","[4.5,4.75)",5650,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[4.5,4.75)"
103,"[1100,2000)","[4.75,5)",1641,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,central-99 count-qualified probe outside MC occupancy ridge,v5_predbin_gap025,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[1100,2000)","[4.75,5.0)"
104,"[1100,2000)","[5,5.25)",464,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[1100,2000)",>=5
105,"[1100,2000)","[5.25,5.5)",223,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[1100,2000)",>=5
106,"[1100,2000)","[5.5,5.75)",164,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[1100,2000)",>=5
107,"[1100,2000)","[5.75,6)",59,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,"[1100,2000)",>=5
108,"[1100,2000)",>=6,4,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,"[1100,2000)",>=5
109,"[2000,3000)",<2,0,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,>=2000,<2
110,"[2000,3000)","[2,2.25)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[2,3)"
111,"[2000,3000)","[2.25,2.5)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[2,3)"
112,"[2000,3000)","[2.5,2.75)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[2,3)"
113,"[2000,3000)","[2.75,3)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[2,3)"
114,"[2000,3000)","[3,3.25)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3,3.25)"
115,"[2000,3000)","[3.25,3.5)",0,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3.25,3.5)"
116,"[2000,3000)","[3.5,3.75)",4,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,outside MC central-99 reconstructed-energy population,v5_predbin_gap025,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3.5,3.75)"
117,"[2000,3000)","[3.75,4)",156,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,below prefit MC-count threshold,v5_predbin_gap025,diagnostic_low_stat,below prefit MC-count threshold,filtered_existing_cache,>=2000,"[3.75,4.0)"
118,"[2000,3000)","[4,4.25)",1175,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.0,4.25)"
119,"[2000,3000)","[4.25,4.5)",3127,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.25,4.5)"
120,"[2000,3000)","[4.5,4.75)",5515,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.5,4.75)"
121,"[2000,3000)","[4.75,5)",5332,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.75,5.0)"
122,"[2000,3000)","[5,5.25)",4243,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,>=5
123,"[2000,3000)","[5.25,5.5)",2191,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v5_predbin_gap025,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,>=5
124,"[2000,3000)","[5.5,5.75)",735,v5_predbin_gap025,gap025,1,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,>=2000,>=5
125,"[2000,3000)","[5.75,6)",64,v5_predbin_gap025,gap025,0,1,0,v5_predbin_gap025,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",v5_predbin_gap025,high_energy_probe,"[5,6) retained as high-energy diagnostic/probe outside highest Nhit ridge",filtered_existing_cache,>=2000,>=5
126,"[2000,3000)",>=6,0,v5_predbin_gap025,gap025,0,0,1,v5_predbin_gap025,"diagnostic tail bin outside [2,6); not used in main fit",v5_predbin_gap025,diagnostic_tail,"diagnostic tail bin outside [2,6); not used in main fit",filtered_existing_cache,>=2000,>=5
