cell_id,nhit_bin,predE_bin,mc_count,candidate_version,strategy,central99_flag,fit_predE_range_flag,tail_bin_flag,selection_version,selection_reason,raw_ledger_version,cell_role,role_reason,source_pool,source_nhit_bin,source_predE_bins
70,"[1100,2000)","[3.5,3.75)",3067,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[3.5,3.75)"
71,"[1100,2000)","[3.75,4.0)",15535,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[3.75,4.0)"
72,"[1100,2000)","[4.0,4.25)",30056,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[4.0,4.25)"
73,"[1100,2000)","[4.25,4.5)",20877,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[4.25,4.5)"
74,"[1100,2000)","[4.5,4.75)",8610,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",existing_cache_symlink,"[1100,2000)","[4.5,4.75)"
75,"[1100,2000)","[4.75,5.0)",2279,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,central-99 count-qualified probe outside MC occupancy ridge,v6_64748_nhit100_highEplus1_split56_candidate,systematics_probe,central-99 count-qualified probe outside MC occupancy ridge,existing_cache_symlink,"[1100,2000)","[4.75,5.0)"
76,"[1100,2000)","[5,5.5)",1054,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,split56 high-energy diagnostic/probe outside preserved highest-Nhit baseline split,v6_64748_nhit100_highEplus1_split56_candidate,high_energy_probe,split56 high-energy diagnostic/probe outside preserved highest-Nhit baseline split,filtered_existing_cache,"[1100,2000)",>=5
77,"[1100,2000)","[5.5,6)",186,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,split56 high-energy diagnostic/probe outside preserved highest-Nhit baseline split,v6_64748_nhit100_highEplus1_split56_candidate,high_energy_probe,split56 high-energy diagnostic/probe outside preserved highest-Nhit baseline split,filtered_existing_cache,"[1100,2000)",>=5
78,"[1100,2000)",>=6,0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,0,1,v6_64748_nhit100_highEplus1_split56_candidate,"diagnostic >=6 tail bin outside [2,6); not used in main fit",v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_tail,"diagnostic >=6 tail bin outside [2,6); not used in main fit",filtered_existing_cache,"[1100,2000)",>=5
79,"[2000,3000)","[2,2.5)",0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,outside MC central-99 reconstructed-energy population,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[2,3)"
80,"[2000,3000)","[2.5,3)",0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,outside MC central-99 reconstructed-energy population,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[2,3)"
81,"[2000,3000)","[3,3.25)",0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,outside MC central-99 reconstructed-energy population,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3,3.25)"
82,"[2000,3000)","[3.25,3.5)",0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,outside MC central-99 reconstructed-energy population,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3.25,3.5)"
83,"[2000,3000)","[3.5,3.75)",0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,outside MC central-99 reconstructed-energy population,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3.5,3.75)"
84,"[2000,3000)","[3.75,4.0)",3,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,1,0,v6_64748_nhit100_highEplus1_split56_candidate,outside MC central-99 reconstructed-energy population,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_response_tail,outside MC central-99 reconstructed-energy population,filtered_existing_cache,>=2000,"[3.75,4.0)"
85,"[2000,3000)","[4.0,4.25)",417,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,below prefit MC-count threshold,v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_low_stat,below prefit MC-count threshold,filtered_existing_cache,>=2000,"[4.0,4.25)"
86,"[2000,3000)","[4.25,4.5)",2144,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.25,4.5)"
87,"[2000,3000)","[4.5,4.75)",5114,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.5,4.75)"
88,"[2000,3000)","[4.75,5.0)",6475,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,"[4.75,5.0)"
89,"[2000,3000)","[5,5.5)",7340,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,>=5
90,"[2000,3000)","[5.5,6)",1049,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,1,1,0,v6_64748_nhit100_highEplus1_split56_candidate,"central99 MC-occupancy-ridge prefit cell inside [2,6)",v6_64748_nhit100_highEplus1_split56_candidate,baseline_fit,"central99 MC-occupancy-ridge prefit cell inside [2,6)",filtered_existing_cache,>=2000,>=5
91,"[2000,3000)",>=6,0,v6_64748_nhit100_highEplus1_split56_candidate,nhit100_highEplus1_split56,0,0,1,v6_64748_nhit100_highEplus1_split56_candidate,"diagnostic >=6 tail bin outside [2,6); not used in main fit",v6_64748_nhit100_highEplus1_split56_candidate,diagnostic_tail,"diagnostic >=6 tail bin outside [2,6); not used in main fit",filtered_existing_cache,>=2000,>=5
